timestamp,service,level,message,latency_ms,request_id
2026-06-08T10:26:36,notification,INFO,request handled,199,req-315025
2026-06-08T10:26:49,billing,INFO,token refreshed,209,req-619364
2026-06-08T10:27:02,auth-gw,INFO,healthcheck ok,97,req-758756
2026-06-08T10:27:15,telemetry-ingest,ERROR,upstream timeout,4772,req-753959
2026-06-08T10:27:28,notification,INFO,request handled,37,req-100037
2026-06-08T10:27:41,auth-gw,WARN,latency above 800ms,153,req-201568
2026-06-08T10:27:54,auth-gw,INFO,request handled,141,req-125854
2026-06-08T10:28:07,billing,INFO,cache warmed,34,req-227728
2026-06-08T10:28:20,telemetry-ingest,INFO,cache warmed,67,req-960116
2026-06-08T10:28:33,auth-gw,INFO,task dispatched,230,req-742525
2026-06-08T10:28:46,notification,INFO,token refreshed,51,req-553355
2026-06-08T10:28:59,auth-gw,WARN,latency above 800ms,67,req-248568
2026-06-08T10:29:12,notification,WARN,retrying upstream call,63,req-636362
2026-06-08T10:29:25,notification,WARN,retrying upstream call,141,req-603805
2026-06-08T10:29:38,telemetry-ingest,INFO,request handled,170,req-616910
2026-06-08T10:29:51,telemetry-ingest,WARN,connection pool 85% used,120,req-504562
2026-06-08T10:30:04,notification,INFO,cache warmed,126,req-953009
2026-06-08T10:30:17,task-scheduler,INFO,request handled,92,req-579285
2026-06-08T10:30:30,fleet-api,WARN,rate limit near threshold,22,req-708738
2026-06-08T10:30:43,telemetry-ingest,INFO,token refreshed,133,req-144702
2026-06-08T10:30:56,telemetry-ingest,INFO,cache warmed,245,req-858188
2026-06-08T10:31:09,task-scheduler,INFO,request handled,60,req-475125
2026-06-08T10:31:22,billing,INFO,healthcheck ok,109,req-840530
2026-06-08T10:31:35,billing,INFO,token refreshed,36,req-282973
2026-06-08T10:31:48,notification,INFO,task dispatched,187,req-854145
2026-06-08T10:32:01,billing,INFO,cache warmed,203,req-924911
2026-06-08T10:32:14,auth-gw,INFO,task dispatched,120,req-171523
2026-06-08T10:32:27,notification,INFO,cache warmed,140,req-735271
2026-06-08T10:32:40,notification,INFO,token refreshed,201,req-631607
2026-06-08T10:32:53,notification,INFO,task dispatched,53,req-831663
2026-06-08T10:33:06,telemetry-ingest,WARN,connection pool 85% used,169,req-747469
2026-06-08T10:33:19,task-scheduler,INFO,request handled,27,req-993419
2026-06-08T10:33:32,notification,INFO,healthcheck ok,44,req-797576
2026-06-08T10:33:45,fleet-api,INFO,cache warmed,102,req-896822
2026-06-08T10:33:58,auth-gw,CRITICAL,telemetry ingest backlog > 10k,2738,req-210553
2026-06-08T10:34:11,auth-gw,ERROR,429 from fleet-api,4241,req-167496
2026-06-08T10:34:24,fleet-api,WARN,connection pool 85% used,49,req-139235
2026-06-08T10:34:37,notification,INFO,cache warmed,215,req-492505
2026-06-08T10:34:50,billing,WARN,latency above 800ms,64,req-436759
2026-06-08T10:35:03,fleet-api,WARN,rate limit near threshold,116,req-239687
2026-06-08T10:35:16,notification,WARN,retrying upstream call,70,req-364760
2026-06-08T10:35:29,task-scheduler,INFO,task dispatched,77,req-310965
2026-06-08T10:35:42,notification,INFO,cache warmed,228,req-654203
2026-06-08T10:35:55,auth-gw,INFO,token refreshed,26,req-759675
2026-06-08T10:36:08,notification,INFO,healthcheck ok,28,req-949355
2026-06-08T10:36:21,auth-gw,INFO,task dispatched,218,req-527847
2026-06-08T10:36:34,billing,INFO,request handled,107,req-294305
2026-06-08T10:36:47,notification,ERROR,429 from fleet-api,2499,req-698076
2026-06-08T10:37:00,task-scheduler,INFO,task dispatched,111,req-748522
2026-06-08T10:37:13,billing,INFO,request handled,132,req-548278
2026-06-08T10:37:26,notification,INFO,request handled,165,req-181939
2026-06-08T10:37:39,auth-gw,INFO,task dispatched,45,req-223655
2026-06-08T10:37:52,task-scheduler,INFO,request handled,173,req-666795
2026-06-08T10:38:05,telemetry-ingest,INFO,healthcheck ok,230,req-403978
2026-06-08T10:38:18,telemetry-ingest,INFO,task dispatched,37,req-265531
2026-06-08T10:38:31,telemetry-ingest,INFO,token refreshed,167,req-353124
2026-06-08T10:38:44,billing,WARN,connection pool 85% used,122,req-748696
2026-06-08T10:38:57,fleet-api,INFO,request handled,169,req-593856
2026-06-08T10:39:10,telemetry-ingest,WARN,latency above 800ms,28,req-454466
2026-06-08T10:39:23,task-scheduler,INFO,healthcheck ok,105,req-901883
2026-06-08T10:39:36,fleet-api,INFO,healthcheck ok,160,req-956437
2026-06-08T10:39:49,notification,INFO,request handled,80,req-617530
2026-06-08T10:40:02,fleet-api,WARN,latency above 800ms,108,req-174200
2026-06-08T10:40:15,task-scheduler,WARN,latency above 800ms,247,req-678211
2026-06-08T10:40:28,task-scheduler,INFO,task dispatched,205,req-143768
2026-06-08T10:40:41,fleet-api,INFO,cache warmed,149,req-336186
2026-06-08T10:40:54,notification,INFO,cache warmed,142,req-418157
2026-06-08T10:41:07,auth-gw,INFO,request handled,26,req-911192
2026-06-08T10:41:20,auth-gw,INFO,token refreshed,240,req-497817
2026-06-08T10:41:33,notification,WARN,latency above 800ms,161,req-605595
2026-06-08T10:41:46,fleet-api,INFO,cache warmed,198,req-231320
2026-06-08T10:41:59,task-scheduler,WARN,rate limit near threshold,160,req-244462
2026-06-08T10:42:12,fleet-api,INFO,request handled,249,req-745559
2026-06-08T10:42:25,telemetry-ingest,INFO,healthcheck ok,107,req-557729
2026-06-08T10:42:38,fleet-api,INFO,healthcheck ok,43,req-717210
2026-06-08T10:42:51,fleet-api,INFO,cache warmed,211,req-889125
2026-06-08T10:43:04,billing,WARN,latency above 800ms,225,req-115622
2026-06-08T10:43:17,notification,INFO,request handled,39,req-159406
2026-06-08T10:43:30,auth-gw,INFO,healthcheck ok,92,req-145843
2026-06-08T10:43:43,telemetry-ingest,INFO,token refreshed,187,req-356108
2026-06-08T10:43:56,telemetry-ingest,INFO,token refreshed,121,req-601954
2026-06-08T10:44:09,notification,INFO,request handled,39,req-362352
2026-06-08T10:44:22,billing,INFO,cache warmed,200,req-870932
2026-06-08T10:44:35,telemetry-ingest,INFO,cache warmed,202,req-417423
2026-06-08T10:44:48,telemetry-ingest,CRITICAL,telemetry ingest backlog > 10k,2800,req-652436
2026-06-08T10:45:01,telemetry-ingest,INFO,token refreshed,148,req-209448
2026-06-08T10:45:14,fleet-api,INFO,cache warmed,200,req-752079
2026-06-08T10:45:27,task-scheduler,INFO,request handled,72,req-243792
2026-06-08T10:45:40,billing,INFO,task dispatched,209,req-679826
2026-06-08T10:45:53,auth-gw,INFO,task dispatched,205,req-956036
2026-06-08T10:46:06,auth-gw,INFO,healthcheck ok,198,req-561664
2026-06-08T10:46:19,notification,ERROR,429 from fleet-api,974,req-623142
2026-06-08T10:46:32,fleet-api,INFO,task dispatched,170,req-502838
2026-06-08T10:46:45,telemetry-ingest,INFO,request handled,91,req-996086
2026-06-08T10:46:58,billing,INFO,cache warmed,24,req-501172
2026-06-08T10:47:11,task-scheduler,INFO,request handled,77,req-315723
2026-06-08T10:47:24,task-scheduler,INFO,cache warmed,156,req-154798
2026-06-08T10:47:37,notification,INFO,request handled,158,req-900059
2026-06-08T10:47:50,telemetry-ingest,INFO,token refreshed,213,req-452550
2026-06-08T10:48:03,telemetry-ingest,ERROR,db connection refused,1024,req-457506
2026-06-08T10:48:16,notification,WARN,rate limit near threshold,241,req-548317
2026-06-08T10:48:29,notification,ERROR,upstream timeout,1694,req-680170
2026-06-08T10:48:42,task-scheduler,ERROR,invalid command rejected,4597,req-544423
2026-06-08T10:48:55,billing,ERROR,invalid command rejected,3923,req-590033
2026-06-08T10:49:08,notification,INFO,healthcheck ok,23,req-394335
2026-06-08T10:49:21,notification,INFO,request handled,83,req-908807
2026-06-08T10:49:34,billing,INFO,task dispatched,166,req-513769
2026-06-08T10:49:47,fleet-api,WARN,connection pool 85% used,112,req-381802
2026-06-08T10:50:00,notification,INFO,token refreshed,23,req-230344
2026-06-08T10:50:13,telemetry-ingest,WARN,connection pool 85% used,234,req-377366
2026-06-08T10:50:26,auth-gw,INFO,cache warmed,24,req-561278
2026-06-08T10:50:39,fleet-api,INFO,request handled,111,req-603534
2026-06-08T10:50:52,notification,WARN,retrying upstream call,124,req-161430
2026-06-08T10:51:05,billing,INFO,task dispatched,249,req-739975
2026-06-08T10:51:18,billing,INFO,request handled,132,req-288538
2026-06-08T10:51:31,telemetry-ingest,CRITICAL,db primary failover,4854,req-233402
2026-06-08T10:51:44,auth-gw,WARN,retrying upstream call,57,req-747966
2026-06-08T10:51:57,notification,INFO,healthcheck ok,49,req-786398
2026-06-08T10:52:10,fleet-api,INFO,token refreshed,240,req-561697
2026-06-08T10:52:23,billing,INFO,request handled,161,req-852204
2026-06-08T10:52:36,auth-gw,INFO,task dispatched,85,req-116901
2026-06-08T10:52:49,notification,INFO,token refreshed,203,req-146906
2026-06-08T10:53:02,billing,INFO,task dispatched,47,req-181242
2026-06-08T10:53:15,billing,INFO,request handled,150,req-181212
2026-06-08T10:53:28,auth-gw,INFO,task dispatched,166,req-489398
2026-06-08T10:53:41,notification,INFO,request handled,184,req-547191
2026-06-08T10:53:54,telemetry-ingest,INFO,request handled,103,req-736450
2026-06-08T10:54:07,telemetry-ingest,INFO,cache warmed,249,req-783648
2026-06-08T10:54:20,telemetry-ingest,INFO,task dispatched,179,req-132670
2026-06-08T10:54:33,auth-gw,INFO,request handled,94,req-257352
2026-06-08T10:54:46,billing,INFO,request handled,175,req-321752
2026-06-08T10:54:59,telemetry-ingest,INFO,token refreshed,220,req-709732
2026-06-08T10:55:12,notification,INFO,healthcheck ok,116,req-971080
2026-06-08T10:55:25,billing,INFO,healthcheck ok,117,req-899656
2026-06-08T10:55:38,notification,INFO,request handled,77,req-692867
2026-06-08T10:55:51,billing,WARN,rate limit near threshold,157,req-868654
2026-06-08T10:56:04,fleet-api,INFO,request handled,175,req-595273
2026-06-08T10:56:17,notification,INFO,token refreshed,132,req-432335
2026-06-08T10:56:30,telemetry-ingest,INFO,token refreshed,95,req-355882
2026-06-08T10:56:43,telemetry-ingest,INFO,task dispatched,79,req-577963
2026-06-08T10:56:56,telemetry-ingest,ERROR,upstream timeout,2774,req-566624
2026-06-08T10:57:09,notification,INFO,task dispatched,40,req-469082
2026-06-08T10:57:22,billing,INFO,request handled,112,req-785066
2026-06-08T10:57:35,task-scheduler,WARN,retrying upstream call,134,req-924499
2026-06-08T10:57:48,task-scheduler,INFO,token refreshed,231,req-966945
2026-06-08T10:58:01,auth-gw,INFO,healthcheck ok,218,req-527417
2026-06-08T10:58:14,notification,WARN,retrying upstream call,175,req-372922
2026-06-08T10:58:27,telemetry-ingest,INFO,task dispatched,50,req-185465
2026-06-08T10:58:40,task-scheduler,INFO,token refreshed,57,req-703992
2026-06-08T10:58:53,task-scheduler,WARN,retrying upstream call,250,req-288655
2026-06-08T10:59:06,task-scheduler,INFO,healthcheck ok,50,req-538960
2026-06-08T10:59:19,telemetry-ingest,ERROR,429 from fleet-api,1627,req-232537
2026-06-08T10:59:32,fleet-api,INFO,request handled,196,req-275044
2026-06-08T10:59:45,fleet-api,INFO,token refreshed,241,req-655021
2026-06-08T10:59:58,task-scheduler,INFO,task dispatched,52,req-521860
2026-06-08T11:00:11,notification,WARN,retrying upstream call,202,req-407643
2026-06-08T11:00:24,fleet-api,INFO,task dispatched,171,req-738328
2026-06-08T11:00:37,billing,INFO,request handled,38,req-874633
2026-06-08T11:00:50,telemetry-ingest,INFO,cache warmed,181,req-571600
2026-06-08T11:01:03,notification,INFO,task dispatched,213,req-600281
2026-06-08T11:01:16,notification,INFO,healthcheck ok,205,req-903162
2026-06-08T11:01:29,billing,INFO,request handled,58,req-108161
2026-06-08T11:01:42,billing,WARN,connection pool 85% used,192,req-780950
2026-06-08T11:01:55,task-scheduler,INFO,task dispatched,132,req-285306
2026-06-08T11:02:08,billing,ERROR,invalid command rejected,1593,req-343545
2026-06-08T11:02:21,telemetry-ingest,INFO,task dispatched,32,req-691534
2026-06-08T11:02:34,billing,INFO,token refreshed,150,req-985066
2026-06-08T11:02:47,task-scheduler,INFO,task dispatched,118,req-434053
2026-06-08T11:03:00,auth-gw,INFO,request handled,228,req-870310
2026-06-08T11:03:13,notification,INFO,cache warmed,152,req-391772
2026-06-08T11:03:26,billing,WARN,connection pool 85% used,45,req-464218
2026-06-08T11:03:39,telemetry-ingest,INFO,request handled,93,req-387150
2026-06-08T11:03:52,task-scheduler,INFO,healthcheck ok,246,req-277545
2026-06-08T11:04:05,telemetry-ingest,INFO,token refreshed,212,req-211274
2026-06-08T11:04:18,auth-gw,WARN,connection pool 85% used,56,req-200638
2026-06-08T11:04:31,auth-gw,WARN,retrying upstream call,27,req-727459
2026-06-08T11:04:44,fleet-api,INFO,token refreshed,224,req-304611
2026-06-08T11:04:57,fleet-api,INFO,request handled,114,req-313008
2026-06-08T11:05:10,telemetry-ingest,WARN,rate limit near threshold,207,req-566432
2026-06-08T11:05:23,billing,INFO,cache warmed,95,req-214939
2026-06-08T11:05:36,notification,ERROR,upstream timeout,4341,req-617215
2026-06-08T11:05:49,telemetry-ingest,INFO,healthcheck ok,91,req-867173
2026-06-08T11:06:02,notification,INFO,task dispatched,225,req-182907
2026-06-08T11:06:15,notification,INFO,request handled,103,req-264340
2026-06-08T11:06:28,billing,INFO,task dispatched,136,req-761257
2026-06-08T11:06:41,notification,INFO,request handled,200,req-821354
2026-06-08T11:06:54,telemetry-ingest,INFO,cache warmed,45,req-839354
2026-06-08T11:07:07,billing,INFO,healthcheck ok,235,req-685283
2026-06-08T11:07:20,notification,WARN,latency above 800ms,182,req-757756
2026-06-08T11:07:33,fleet-api,INFO,healthcheck ok,170,req-494483
2026-06-08T11:07:46,auth-gw,WARN,retrying upstream call,87,req-592951
2026-06-08T11:07:59,auth-gw,INFO,healthcheck ok,207,req-620855
2026-06-08T11:08:12,telemetry-ingest,INFO,healthcheck ok,182,req-193020
2026-06-08T11:08:25,billing,ERROR,db connection refused,4357,req-170528
2026-06-08T11:08:38,task-scheduler,WARN,retrying upstream call,201,req-286767
2026-06-08T11:08:51,fleet-api,INFO,task dispatched,177,req-498763
2026-06-08T11:09:04,notification,WARN,retrying upstream call,183,req-465642
2026-06-08T11:09:17,task-scheduler,INFO,healthcheck ok,244,req-414678
2026-06-08T11:09:30,auth-gw,INFO,cache warmed,145,req-935448
2026-06-08T11:09:43,notification,INFO,token refreshed,111,req-669810
2026-06-08T11:09:56,task-scheduler,INFO,request handled,76,req-217825
2026-06-08T11:10:09,telemetry-ingest,INFO,cache warmed,103,req-359413
2026-06-08T11:10:22,notification,INFO,request handled,65,req-587310
2026-06-08T11:10:35,telemetry-ingest,WARN,latency above 800ms,108,req-830824
2026-06-08T11:10:48,task-scheduler,ERROR,db connection refused,4762,req-980930
2026-06-08T11:11:01,task-scheduler,WARN,rate limit near threshold,195,req-346268
2026-06-08T11:11:14,fleet-api,INFO,task dispatched,149,req-325555
2026-06-08T11:11:27,task-scheduler,INFO,token refreshed,217,req-438891
2026-06-08T11:11:40,telemetry-ingest,WARN,connection pool 85% used,125,req-510389
2026-06-08T11:11:53,task-scheduler,INFO,cache warmed,86,req-157287
2026-06-08T11:12:06,telemetry-ingest,INFO,healthcheck ok,106,req-767173
2026-06-08T11:12:19,fleet-api,INFO,cache warmed,124,req-332060
2026-06-08T11:12:32,billing,INFO,token refreshed,72,req-917419
2026-06-08T11:12:45,notification,INFO,token refreshed,176,req-445698
2026-06-08T11:12:58,auth-gw,WARN,latency above 800ms,204,req-122143
2026-06-08T11:13:11,task-scheduler,INFO,task dispatched,110,req-904092
2026-06-08T11:13:24,billing,INFO,request handled,152,req-320686
2026-06-08T11:13:37,telemetry-ingest,INFO,healthcheck ok,60,req-978862
2026-06-08T11:13:50,billing,INFO,healthcheck ok,94,req-940208
2026-06-08T11:14:03,auth-gw,INFO,task dispatched,125,req-326088
2026-06-08T11:14:16,billing,ERROR,db connection refused,1095,req-986552
2026-06-08T11:14:29,fleet-api,ERROR,upstream timeout,4059,req-929783
2026-06-08T11:14:42,task-scheduler,INFO,healthcheck ok,92,req-416110
2026-06-08T11:14:55,fleet-api,INFO,healthcheck ok,28,req-385693
2026-06-08T11:15:08,notification,INFO,cache warmed,187,req-520217
2026-06-08T11:15:21,auth-gw,ERROR,invalid command rejected,1495,req-180244
2026-06-08T11:15:34,fleet-api,INFO,cache warmed,25,req-115457
2026-06-08T11:15:47,notification,INFO,token refreshed,58,req-200198
2026-06-08T11:16:00,notification,WARN,rate limit near threshold,69,req-971861
2026-06-08T11:16:13,billing,INFO,task dispatched,128,req-637243
2026-06-08T11:16:26,notification,INFO,task dispatched,90,req-581197
2026-06-08T11:16:39,auth-gw,INFO,task dispatched,187,req-704190
2026-06-08T11:16:52,task-scheduler,INFO,task dispatched,129,req-197582
2026-06-08T11:17:05,auth-gw,INFO,token refreshed,91,req-606828
2026-06-08T11:17:18,telemetry-ingest,WARN,retrying upstream call,117,req-118048
2026-06-08T11:17:31,task-scheduler,ERROR,429 from fleet-api,1687,req-574239
2026-06-08T11:17:44,auth-gw,WARN,latency above 800ms,121,req-908667
2026-06-08T11:17:57,auth-gw,INFO,task dispatched,142,req-690509
2026-06-08T11:18:10,fleet-api,WARN,connection pool 85% used,105,req-250755
2026-06-08T11:18:23,notification,INFO,request handled,163,req-277477
2026-06-08T11:18:36,auth-gw,INFO,token refreshed,83,req-187963
2026-06-08T11:18:49,auth-gw,INFO,token refreshed,234,req-596516
2026-06-08T11:19:02,billing,ERROR,db connection refused,4842,req-364266
2026-06-08T11:19:15,task-scheduler,INFO,task dispatched,233,req-257928
2026-06-08T11:19:28,fleet-api,INFO,token refreshed,173,req-526282
2026-06-08T11:19:41,fleet-api,INFO,healthcheck ok,213,req-689729
2026-06-08T11:19:54,task-scheduler,INFO,cache warmed,100,req-783680
2026-06-08T11:20:07,auth-gw,INFO,cache warmed,201,req-606458
2026-06-08T11:20:20,billing,WARN,latency above 800ms,46,req-546380
2026-06-08T11:20:33,notification,INFO,cache warmed,52,req-893653
2026-06-08T11:20:46,fleet-api,INFO,token refreshed,211,req-227378
2026-06-08T11:20:59,auth-gw,INFO,cache warmed,242,req-219185
2026-06-08T11:21:12,fleet-api,INFO,cache warmed,63,req-756581
2026-06-08T11:21:25,billing,INFO,healthcheck ok,211,req-673660
2026-06-08T11:21:38,task-scheduler,INFO,request handled,95,req-223295
2026-06-08T11:21:51,task-scheduler,INFO,task dispatched,153,req-438046
2026-06-08T11:22:04,billing,INFO,token refreshed,186,req-274006
2026-06-08T11:22:17,auth-gw,INFO,token refreshed,195,req-314393
2026-06-08T11:22:30,billing,ERROR,invalid command rejected,2858,req-595043
2026-06-08T11:22:43,task-scheduler,INFO,task dispatched,211,req-855111
2026-06-08T11:22:56,auth-gw,INFO,token refreshed,203,req-969697
2026-06-08T11:23:09,task-scheduler,INFO,task dispatched,126,req-287931
2026-06-08T11:23:22,auth-gw,INFO,request handled,21,req-426988
2026-06-08T11:23:35,notification,INFO,healthcheck ok,197,req-198406
2026-06-08T11:23:48,billing,INFO,task dispatched,44,req-164076
2026-06-08T11:24:01,billing,INFO,token refreshed,60,req-170015
2026-06-08T11:24:14,telemetry-ingest,WARN,retrying upstream call,108,req-759367
2026-06-08T11:24:27,fleet-api,INFO,task dispatched,92,req-960623
2026-06-08T11:24:40,task-scheduler,WARN,connection pool 85% used,114,req-754836
2026-06-08T11:24:53,task-scheduler,INFO,token refreshed,158,req-772765
2026-06-08T11:25:06,notification,INFO,request handled,171,req-259825
2026-06-08T11:25:19,fleet-api,ERROR,db connection refused,2260,req-375710
2026-06-08T11:25:32,billing,INFO,healthcheck ok,224,req-647689
2026-06-08T11:25:45,billing,WARN,rate limit near threshold,104,req-703618
2026-06-08T11:25:58,billing,WARN,connection pool 85% used,226,req-873078
2026-06-08T11:26:11,billing,WARN,rate limit near threshold,73,req-276264
2026-06-08T11:26:24,fleet-api,INFO,healthcheck ok,43,req-942377
2026-06-08T11:26:37,billing,INFO,healthcheck ok,62,req-598560
2026-06-08T11:26:50,fleet-api,INFO,request handled,249,req-154724
2026-06-08T11:27:03,auth-gw,INFO,cache warmed,128,req-797137
2026-06-08T11:27:16,task-scheduler,INFO,task dispatched,148,req-896925
2026-06-08T11:27:29,fleet-api,INFO,token refreshed,120,req-495637
2026-06-08T11:27:42,task-scheduler,ERROR,429 from fleet-api,3353,req-979387
2026-06-08T11:27:55,billing,INFO,token refreshed,40,req-734787
2026-06-08T11:28:08,auth-gw,INFO,task dispatched,202,req-249824
2026-06-08T11:28:21,task-scheduler,WARN,rate limit near threshold,145,req-828864
2026-06-08T11:28:34,telemetry-ingest,WARN,latency above 800ms,162,req-556564
2026-06-08T11:28:47,notification,INFO,healthcheck ok,26,req-483450
2026-06-08T11:29:00,task-scheduler,CRITICAL,telemetry ingest backlog > 10k,4274,req-324164
2026-06-08T11:29:13,billing,WARN,retrying upstream call,117,req-492383
2026-06-08T11:29:26,auth-gw,ERROR,upstream timeout,4421,req-478526
2026-06-08T11:29:39,billing,INFO,request handled,170,req-425468
2026-06-08T11:29:52,telemetry-ingest,INFO,task dispatched,84,req-627217
2026-06-08T11:30:05,fleet-api,WARN,connection pool 85% used,28,req-778657
2026-06-08T11:30:18,telemetry-ingest,WARN,rate limit near threshold,121,req-146050
2026-06-08T11:30:31,notification,ERROR,invalid command rejected,1268,req-699975
2026-06-08T11:30:44,fleet-api,ERROR,429 from fleet-api,4523,req-614117
2026-06-08T11:30:57,auth-gw,INFO,token refreshed,226,req-208933
2026-06-08T11:31:10,fleet-api,INFO,request handled,176,req-847960
2026-06-08T11:31:23,auth-gw,ERROR,db connection refused,1878,req-186847
2026-06-08T11:31:36,task-scheduler,INFO,request handled,133,req-768444
2026-06-08T11:31:49,notification,INFO,task dispatched,44,req-999563
2026-06-08T11:32:02,billing,INFO,healthcheck ok,187,req-743829
2026-06-08T11:32:15,notification,INFO,task dispatched,234,req-804633
2026-06-08T11:32:28,telemetry-ingest,ERROR,db connection refused,3800,req-641422
2026-06-08T11:32:41,fleet-api,WARN,rate limit near threshold,126,req-978409
2026-06-08T11:32:54,notification,WARN,latency above 800ms,36,req-302312
2026-06-08T11:33:07,billing,INFO,task dispatched,41,req-280968
2026-06-08T11:33:20,task-scheduler,INFO,task dispatched,175,req-308334
2026-06-08T11:33:33,notification,INFO,cache warmed,64,req-766160
2026-06-08T11:33:46,notification,INFO,task dispatched,90,req-687789
2026-06-08T11:33:59,telemetry-ingest,INFO,task dispatched,139,req-695772
2026-06-08T11:34:12,notification,INFO,token refreshed,138,req-192444
2026-06-08T11:34:25,fleet-api,INFO,healthcheck ok,206,req-190615
2026-06-08T11:34:38,auth-gw,INFO,token refreshed,180,req-121084
2026-06-08T11:34:51,auth-gw,INFO,healthcheck ok,183,req-492722
2026-06-08T11:35:04,task-scheduler,INFO,healthcheck ok,98,req-977981
2026-06-08T11:35:17,notification,WARN,retrying upstream call,211,req-892547
2026-06-08T11:35:30,notification,INFO,task dispatched,33,req-497735
2026-06-08T11:35:43,notification,INFO,healthcheck ok,91,req-247247
2026-06-08T11:35:56,billing,INFO,cache warmed,77,req-975849
2026-06-08T11:36:09,auth-gw,INFO,healthcheck ok,65,req-409258
2026-06-08T11:36:22,telemetry-ingest,WARN,rate limit near threshold,87,req-196901
2026-06-08T11:36:35,task-scheduler,INFO,token refreshed,113,req-465805
2026-06-08T11:36:48,notification,INFO,cache warmed,232,req-761679
2026-06-08T11:37:01,notification,INFO,request handled,233,req-713650
2026-06-08T11:37:14,task-scheduler,INFO,token refreshed,165,req-320895
2026-06-08T11:37:27,notification,INFO,task dispatched,185,req-950299
2026-06-08T11:37:40,notification,INFO,healthcheck ok,107,req-833640
2026-06-08T11:37:53,billing,WARN,connection pool 85% used,43,req-638205
2026-06-08T11:38:06,auth-gw,INFO,healthcheck ok,139,req-373516
2026-06-08T11:38:19,fleet-api,INFO,token refreshed,188,req-761770
2026-06-08T11:38:32,auth-gw,INFO,healthcheck ok,139,req-715326
2026-06-08T11:38:45,telemetry-ingest,INFO,token refreshed,116,req-790282
2026-06-08T11:38:58,billing,INFO,task dispatched,199,req-209694
2026-06-08T11:39:11,notification,INFO,request handled,60,req-541878
2026-06-08T11:39:24,task-scheduler,INFO,task dispatched,185,req-205075
2026-06-08T11:39:37,auth-gw,INFO,task dispatched,61,req-589518
2026-06-08T11:39:50,billing,INFO,request handled,132,req-948530
2026-06-08T11:40:03,billing,INFO,token refreshed,167,req-828234
2026-06-08T11:40:16,task-scheduler,ERROR,429 from fleet-api,2795,req-364843
2026-06-08T11:40:29,notification,INFO,token refreshed,106,req-605998
2026-06-08T11:40:42,notification,INFO,task dispatched,30,req-345684
2026-06-08T11:40:55,billing,INFO,cache warmed,129,req-911673
2026-06-08T11:41:08,telemetry-ingest,WARN,rate limit near threshold,171,req-129942
2026-06-08T11:41:21,auth-gw,INFO,healthcheck ok,96,req-725843
2026-06-08T11:41:34,notification,INFO,healthcheck ok,165,req-888371
2026-06-08T11:41:47,auth-gw,INFO,task dispatched,221,req-156413
2026-06-08T11:42:00,fleet-api,INFO,healthcheck ok,225,req-462914
2026-06-08T11:42:13,task-scheduler,INFO,healthcheck ok,137,req-100884
2026-06-08T11:42:26,notification,INFO,healthcheck ok,246,req-280426
2026-06-08T11:42:39,telemetry-ingest,INFO,request handled,67,req-347656
2026-06-08T11:42:52,auth-gw,INFO,request handled,205,req-356620
2026-06-08T11:43:05,auth-gw,WARN,connection pool 85% used,21,req-600531
2026-06-08T11:43:18,auth-gw,INFO,request handled,140,req-676537
2026-06-08T11:43:31,notification,INFO,healthcheck ok,140,req-800906
2026-06-08T11:43:44,task-scheduler,INFO,healthcheck ok,215,req-200479
2026-06-08T11:43:57,task-scheduler,INFO,task dispatched,215,req-240012
2026-06-08T11:44:10,task-scheduler,CRITICAL,db primary failover,3119,req-959613
2026-06-08T11:44:23,notification,ERROR,429 from fleet-api,4026,req-660060
2026-06-08T11:44:36,fleet-api,INFO,cache warmed,191,req-876396
2026-06-08T11:44:49,billing,INFO,healthcheck ok,246,req-738081
2026-06-08T11:45:02,auth-gw,CRITICAL,service unavailable,3767,req-456359
2026-06-08T11:45:15,billing,INFO,token refreshed,173,req-888198
2026-06-08T11:45:28,task-scheduler,INFO,healthcheck ok,55,req-624235
2026-06-08T11:45:41,auth-gw,INFO,healthcheck ok,97,req-556550
2026-06-08T11:45:54,fleet-api,INFO,cache warmed,187,req-288613
2026-06-08T11:46:07,task-scheduler,INFO,task dispatched,99,req-505605
2026-06-08T11:46:20,notification,INFO,request handled,86,req-542223
2026-06-08T11:46:33,auth-gw,INFO,cache warmed,194,req-642479
2026-06-08T11:46:46,fleet-api,INFO,request handled,108,req-819391
2026-06-08T11:46:59,notification,INFO,cache warmed,225,req-946112
2026-06-08T11:47:12,fleet-api,INFO,task dispatched,52,req-702597
2026-06-08T11:47:25,billing,INFO,cache warmed,22,req-609754
2026-06-08T11:47:38,notification,WARN,rate limit near threshold,128,req-908829
2026-06-08T11:47:51,fleet-api,INFO,cache warmed,86,req-878111
2026-06-08T11:48:04,notification,INFO,token refreshed,226,req-941396
2026-06-08T11:48:17,task-scheduler,INFO,task dispatched,219,req-596550
2026-06-08T11:48:30,notification,INFO,token refreshed,113,req-217096
2026-06-08T11:48:43,auth-gw,INFO,token refreshed,214,req-502099
2026-06-08T11:48:56,notification,INFO,healthcheck ok,21,req-453491
2026-06-08T11:49:09,notification,WARN,connection pool 85% used,70,req-639907
2026-06-08T11:49:22,billing,ERROR,429 from fleet-api,1197,req-587339
2026-06-08T11:49:35,telemetry-ingest,INFO,request handled,242,req-613405
2026-06-08T11:49:48,task-scheduler,INFO,request handled,247,req-728441
2026-06-08T11:50:01,notification,INFO,task dispatched,128,req-453854
